354 25 5 1767 2 2371 13 130 2837 20 63 122 5 5179 7556 10 237 2 18 406 2437 38 5 50 4 73 9 2 37 76 180 4 105 50 1587 1 3716 2 1750 24 288 1452 32 3 9603 1 3716 132 38 212 1193 2 7605 87 173 13 3131 29 93 130 836 4 62 212 147 2 916 1 1572 4 73 1 882 14 9114 2 1685 2 986 1 3794 2330 36 16 24 221 10 4004 4116 118 7556 8 1 25 36 16 24 221 10 669 2177 3131 118 7556 8 141 1 25 1767 3 34 669 1198 2 20 301 4 1189 14 617 992 7556 8 1 89 940 1750 11 524 11 2223 251 234 7556 5 560 2 4 3756 5 321 10 22 184 1598 219 5 103 6 159 1282 45 348 116 4 957 17 8 44 6 1 126 250 11 1 712 186 1344 2 47 352 62 8685 920 19 263 79 2 306 9 52 7 1 188 54 61 1192 588 16 	5
1 443 12 1 30 27 7179 411 7 40 2130 262 258 1 338 33 8 34 16 4274 50 5 7179 411 10 1 7179 22 1 131 	3
28 61 122 5 271 2549 1504 61 393 48 271 1979 1652 8 8281 15 16 67 133 1 274 72 1890 84 8270 1609 4 7 11 12 1690 19 579 120 2 303 5 172 17 6204 3 4 395 129 4 7 22 435 4 23 1 4438 1993 2102 14 1368 943 19 1 191 64 4 429 5 13 4 67 152 330 4558 798 297 202 7 132 5 108 2 3410 543 19 1 1 273 7 1202 18 172 16 3 2666 2 757 511 351 19 1 4 69 23 56 1634 64 430 48 3 2271 14 276 2219 4 344 1812 42 19 1 276 341 4 514 101 662 156 14 7884 6 341 283 2 4 23 13 473 309 7 9 276 2242 9 7 2 21 187 325 3 77 341 283 7 368 1161 16 62 69 46 9 11 3 705 32 81 1 58 7 34 2 1 339 25 23 3 409 77 636 212 5 2321 274 809 5 1448 43 41 616 152 203 2 31 5645 13 224 	5
171 216 10 1 437 326 169 317 55 17 1140 1605 16 2344 279 67 16 40 46 65 11 61 539 2 437 160 5 1 79 1140 19 	2
36 68 18 23 3 25 35 734 65 11 1489 1 106 2 68 595 4 23 14 1 25 7 1 420 12 4 260 974 169 19 1 100 18 20 170 676 2 148 1 4232 5256 243 202 2 587 747 375 170 4 7 736 2 1636 10 1 2221 8358 30 128 90 567 2 7 513 21 105 108 137 214 80 1 637 24 28 665 37 242 1174 5 492 44 6 47 2900 1 258 5218 6 171 302 633 1298 9357 318 2241 2 275 7 211 15 3 75 745 18 429 13 2559 2 4 21 98 1 267 183 56 1515 143 15 4 57 20 2370 3 77 5800 6 2207 464 6 1 9843 8495 79 84 12 1 285 7 134 18 302 1 633 543 1 3056 5651 523 1 275 2 318 233 87 117 4 272 68 35 13 633 28 9 7 3 794 677 1636 10 1 864 983 308 1 973 9346 11 13 996 17 7 1 1481 6 1 175 13 677 3352 12 94 307 9 2 12 9 373 35 973 13 677 395 20 56 51 6903 5453 80 39 4 735 7 56 207 847 1161 1 4382 7 26 2 1 4638 145 2 126 60 62 16 495 10 198 11 13 996 3 75 117 84 12 13 1438 9707 10 1 4591 983 91 1 4161 4925 92 516 9 28 567 4 105 46 3 233 28 4 62 68 2784 9 7 34 709 34 1306 2 26 30 	4
17 7 44 6 13 195 250 5 46 144 42 131 2 136 48 19 3 1976 1739 732 9 521 35 18 20 814 47 1566 4 20 232 2333 10 1 552 398 2 72 44 5293 1 823 4 406 1698 552 1 182 2 33 8 3 805 19 1 402 5467 18 116 22 6657 47 2811 4 107 68 781 17 25 3 197 372 80 6 6294 1481 1123 1 30 198 4756 1710 276 127 131 7 1 89 1710 276 131 4 23 166 373 18 292 3 857 275 628 14 1360 663 143 2 834 1114 1279 127 1 25 7 189 312 2 2492 95 664 15 132 10 3 34 1256 2407 99 4 70 728 16 4005 131 	3
17 25 74 23 230 228 150 158 44 887 317 16 452 42 14 8 40 3 1357 242 4 20 5 129 12 1 1496 246 8 308 117 263 54 4 452 11 4 141 67 103 37 256 7372 10 1858 611 15 37 393 600 90 81 	4
34 30 1 1988 213 8 3 409 2428 1 113 2 3015 24 114 34 25 5 1184 101 10 214 2 898 42 	4
17 8 592 44 6 13 195 337 6 39 54 83 63 165 168 2 37 82 824 4 73 47 2154 2154 380 18 24 28 26 4 69 489 234 1 318 7404 1368 330 1334 318 1850 2 1 2623 289 2199 1 8565 676 24 432 41 1598 2 134 17 25 8 69 26 10 609 925 26 770 76 214 24 112 76 2284 	5
1 630 7 2 12 7 93 3 276 520 1038 18 1476 38 2549 2590 1 30 7 72 186 615 218 1 340 240 1 58 7 22 49 5 1313 399 4 51 151 598 101 449 353 340 193 10 30 12 135 14 72 821 541 4 91 971 451 5 203 2 9 693 3 8485 4024 209 125 10 3 468 6 451 60 8 12 835 49 4 947 10 3 331 2176 263 6 1 316 1845 29 11 3 767 1543 705 13 791 7 72 117 84 60 4 46 27 1724 4154 15 9 7 316 168 1 240 4 57 154 22 773 17 25 36 16 133 3 1094 230 185 50 5 2865 1 44 183 12 7 34 29 1 538 18 29 276 76 67 46 38 475 1 30 8 26 15 22 218 1 240 2839 16 62 46 40 32 26 30 3 181 6 79 250 10 3 181 1174 	1
34 1251 13 2505 4 144 85 33 52 4 7 965 48 42 6 298 21 51 23 3 358 54 4 40 469 1 113 7 3 1862 167 66 114 10 1 578 6 444 21 947 10 184 33 4 46 9 37 1450 3906 124 1 1670 909 10 263 487 12 3504 326 1 402 15 4 112 404 17 146 28 4 7 991 1185 431 1 1622 7 3 75 4153 64 7 1450 15 4 1606 9 326 80 209 60 13 260 79 118 12 17 25 7 301 10 2144 2 1 352 41 1117 2 1878 61 5307 1598 191 5 6535 326 34 578 6 2134 5 225 14 2 3211 4 57 86 9 142 14 85 15 1633 1 487 27 1 424 1305 104 1342 66 432 	3
89 3292 6 17 25 57 31 740 2770 3973 13 352 73 17 25 448 1625 2 5942 1486 21 24 33 28 4 73 9 21 23 47 733 2346 33 55 565 706 508 416 4 103 1 352 23 301 1 68 2229 5 1 733 2346 8 12 16 151 20 3 1484 531 771 16 86 9 64 8 700 6 559 10 1020 352 4 103 37 944 10 59 315 4877 13 68 79 1076 8 1 269 2 240 6 1 30 4 103 37 5804 760 30 18 763 2388 10 3 22 28 34 201 507 69 4 103 18 229 5 6483 66 432 1 885 2072 5 31 90 833 18 129 18 6483 1858 15 78 22 28 149 55 12 	4
114 113 241 99 26 30 53 6722 1708 96 322 512 14 2046 34 14 3 777 2339 52 1 1187 8 77 	4
34 1137 2 382 10 9 184 3 25 8 241 2 74 3 461 3177 88 1159 5 102 12 1 553 24 11 26 1421 1 193 24 804 26 1378 2 1 512 333 9 41 1309 10 35 47 100 37 650 403 1111 219 482 5 109 9 59 7416 314 	4
18 20 1 3826 113 2 1 874 8 82 315 52 53 507 21 20 7754 157 33 32 81 2 1 113 8 28 266 2 52 53 507 502 33 94 151 161 5 590 49 2 740 14 1 113 	5
110 160 5 271 10 769 1091 50 5063 2 21 303 21 260 5 20 3 77 408 160 185 464 6 115 30 45 4298 30 164 9183 6665 286 1197 1 630 239 870 5519 1520 29 34 4 23 1 1580 2 18 29 543 438 69 23 3 510 6 64 83 68 232 253 146 18 29 239 3183 4514 10 446 69 239 58 239 41 77 463 121 7 41 345 5 629 15 22 19 1 3436 271 1273 2887 231 69 184 48 1302 2675 1 193 29 4101 583 	5
138 681 1390 483 5 31 1071 27 3 379 2 3843 2380 42 32 44 6 1 89 21 476 73 1 1885 2 1 380 1 639 8 69 3 395 20 36 16 50 14 130 101 67 728 47 185 10 130 460 12 1681 130 214 21 151 161 442 47 2929 1565 207 3045 11 4364 1633 1 269 70 503 1 267 	4
17 8 44 6 1 288 316 507 3942 11 1 396 581 6 235 81 2115 11 1 2970 581 6 342 83 514 1 5083 845 11 1 188 445 14 400 3545 2 66 393 11 22 3 595 173 80 33 24 82 1537 1785 5 6672 2563 2 3 1157 300 6 17 599 50 5 	5
365 38 496 123 71 752 12 36 33 29 565 216 251 172 17 25 565 784 8 894 170 15 68 5 247 811 2598 33 24 554 52 1 207 70 31 14 299 39 111 1 25 433 5 31 932 49 2 1387 3 138 205 11 61 3534 79 168 16 395 1889 1225 2 118 135 42 14 3 3264 11 1 1004 188 784 462 2 1658 11 73 39 111 142 4 91 3 1574 316 410 1454 8678 130 806 2662 3593 701 2149 3 1968 1588 6 6140 624 6421 2 3 1588 6 8950 10 2 18 39 141 23 1 3088 2839 19 7627 23 28 165 204 19 1147 11 1041 5 47 638 834 193 5 6416 73 188 784 16 395 20 59 315 506 2 1291 12 17 8 22 61 725 1581 207 3666 9 70 22 35 44 28 46 111 1 352 2668 2 37 3088 387 27 1847 193 16 395 69 31 1544 2 1454 1567 7279 1263 1645 6 245 2928 221 4375 14 3 2923 3040 24 2 18 274 35 18 20 63 232 19 348 12 8 40 76 1567 665 2 390 2287 47 410 2278 19 9 8286 279 24 33 28 165 101 39 111 1 25 2 5128 1103 35 937 523 3 1144 348 1263 1227 72 17 207 8 875 40 35 12 1173 10 4459 3 825 49 424 348 72 194 1869 523 3 1144 841 46 42 6 43 2 50 5 8656 45 8275 2934 18 20 353 34 2740 3828 2227 2 18 112 20 3 1144 33 4 86 22 147 279 101 35 17 25 1567 7279 1726 188 784 501 36 196 22 176 2981 2 1544 2 24 22 1598 2 3 2598 3305 2430 118 16 70 22 1048 17 537 25 21 24 28 1217 5 20 11 192 188 784 188 70 327 3 588 19 38 93 17 15 4 73 13 2090 1590 348 28 95 551 2178 93 3018 39 1 1886 70 163 31 697 2 39 1 387 70 31 311 619 61 2479 101 70 144 16 1588 6 4145 4557 109 1060 1883 14 560 67 1549 560 36 16 147 3 1588 6 2751 2227 10 724 85 2 1153 19 137 1201 6 4974 70 3 8745 6 736 1317 2 16 70 46 567 36 16 20 5 590 382 36 16 24 33 125 52 18 315 635 61 506 5 60 16 133 2 590 5 12 1581 17 70 5822 106 19 1 12 5470 496 1338 14 560 9 62 46 51 3057 2 33 8 3 775 6 1630 6 101 48 188 784 2 12 8 72 186 16 133 5 419 49 11 10 711 6 1 2055 24 76 268 5 129 846 15 4 70 8145 44 268 188 611 274 11 1 510 11 1317 1103 209 186 39 1 89 1103 24 1719 45 71 79 101 121 70 31 65 530 12 158 45 23 5 50 5 1 1149 2541 2 105 20 560 5 1388 47 1103 72 1317 51 7920 247 1873 28 18 1459 5 40 85 33 10 3 126 215 4 789 2052 5 1611 1 3207 4 20 1738 893 643 3 510 1642 1588 6 5 321 416 696 31 77 2 851 33 24 3 181 6 101 12 50 33 40 5 155 1182 2 85 19 2 18 62 31 40 1160 622 562 21 24 39 3615 2 395 31 266 5 44 194 72 9742 841 109 188 784 3 77 25 5 381 2 419 1 2 9689 111 9742 21 789 1139 53 5 85 144 369 321 	5
8 59 170 585 3248 94 74 59 1458 32 94 74 3 5687 10 4571 157 1644 24 170 2 24 766 9135 94 69 74 367 134 585 500 5 561 48 45 94 62 1816 44 10 16 94 74 132 367 1644 10 53 328 2 4 20 63 517 14 321 6 85 4 7 69 749 5 147 157 5624 19 2453 585 123 610 551 17 769 36 196 221 10 3 585 45 44 12 70 31 1 722 6 930 27 61 177 531 118 4 234 16 436 192 585 800 	5
899 36 4 602 293 11 1 949 10 59 190 485 5 1 501 12 4 2093 2 6631 4 76 57 20 265 2163 7 2791 6 198 216 45 284 1 198 372 374 135 48 101 76 4319 5 1133 12 18 2744 163 6 47 497 19 3 41 594 13 830 21 128 43 146 5929 19 3 579 2 91 1 188 668 915 71 1 1362 58 7 34 4 105 9978 137 6766 48 1 1811 12 74 63 1228 11 56 374 18 91 53 185 42 567 2 132 149 53 249 8392 112 91 1 2145 6 1 747 2 1863 1 30 112 3366 831 26 350 12 90 976 12 1 89 2373 48 3 243 1940 8 1 228 4 378 13 1323 150 9 7 3 167 84 60 4 62 86 27 205 14 13 1323 2635 15 33 7 262 7527 55 1 273 13 360 174 208 633 29 438 543 14 208 2294 2 2956 285 15 1 318 2294 7 6342 92 252 1 3744 119 76 816 5 31 1848 2 1 456 7388 48 184 29 2830 150 21 20 130 34 243 250 804 662 1641 1289 1770 762 2 1 249 381 2163 40 350 218 1 437 45 161 	3
935 43 10 3 224 1632 2 9 7 239 1 1030 24 665 15 18 20 63 9224 17 515 7 3266 11 1 2859 2 1 2579 24 831 1313 18 20 3 197 1012 519 14 3 115 11 1 938 909 10 38 1 1786 347 8 51 9921 113 8 239 2 1 1030 29 51 77 109 149 5 391 61 9001 2078 803 36 16 35 3519 503 43 	4
1 2377 2215 19 13 136 7 905 15 169 317 7 40 493 15 30 1551 251 135 43 142 10 1 231 37 22 13 1472 15 4 325 124 114 1 385 7 4 7 632 12 94 105 102 60 59 238 4311 7 13 6 124 26 3 115 8 15 1 770 116 2 429 38 3 203 12 7 81 4294 15 480 119 66 1500 238 24 22 939 2 274 2 233 35 7 301 837 1 660 2824 156 19 1 4980 4390 4 20 3 684 12 1 378 157 156 10 3 484 11 39 59 1848 178 14 224 	3
3 261 4 20 63 43 6146 3 1493 168 206 8 82 34 30 8 90 26 413 1 791 3374 7 268 566 188 254 122 33 14 3 280 531 944 14 42 6 298 328 6245 5 31 41 180 294 88 458 215 5 161 2 556 49 184 111 59 190 56 6 1 531 110 205 80 9 222 28 223 64 7 5 38 32 4 260 85 5 20 3 26 178 177 54 4 70 135 14 3 189 531 36 33 8 3 177 54 2667 	3
4 110 5 5432 188 120 80 6 1 374 19 43 2 4 307 9 9 51 8 2171 295 2 39 1 117 9 1374 87 66 258 21 23 1 2102 1736 2073 893 14 1379 2 1 5474 9054 302 96 14 477 1798 1166 22 61 816 2014 30 43 169 7 134 2 4 151 161 5 50 65 2 97 66 	4
4 1889 17 25 4 51 86 15 1 545 24 189 18 86 109 49 10 9 71 5682 3 1188 1129 5 61 653 45 1317 14 9918 500 4 105 1889 1 95 1007 15 307 307 307 1 351 12 128 14 9 1 25 8 256 2127 2 1057 14 3005 940 19 1 1222 4 110 10 178 28 1 1346 7 2804 781 1 25 3 2537 1934 212 5 9 1 266 6 1346 12 333 16 1474 36 1 101 24 51 17 26 221 45 8 1 1346 51 40 17 26 1 977 1109 289 380 29 2844 51 1191 2 4595 14 40 219 1311 5 109 61 233 2424 130 8 1846 219 28 21 69 232 1 383 380 2 81 4 104 1006 1 48 584 1 175 64 333 38 3 75 1667 4 116 97 9 173 2 9 7 490 22 76 4199 6 264 12 735 45 2480 76 4127 1575 38 6 833 833 843 3644 23 5 1525 11 3 8096 10 16 195 343 7 1 4 307 39 1 553 782 11 754 382 1 639 2125 3277 710 10 214 4 23 1 810 1717 3084 1340 2 486 873 9 7 51 26 15 4 1470 9 19 5 13 589 11 2702 6 654 1912 6 386 530 19 344 1002 15 52 21 91 5 1 1023 8127 5287 1 7069 515 18 29 4435 3 2320 6563 6 56 700 14 450 6 101 961 5112 2886 13 1717 348 158 150 4 70 163 154 31 65 10 56 66 2301 3856 4 151 161 5 97 47 243 100 	4
2386 8 44 6 247 250 186 16 320 50 10 59 2926 140 262 8 1268 262 8 1859 169 8 40 81 33 83 232 227 8315 6 1 2386 2018 111 367 2677 96 389 820 541 2 18 29 39 261 22 3 200 361 6 47 1250 16 225 819 615 33 118 251 129 50 1087 37 3 1672 2183 10 140 16 349 8614 45 1 712 15 8 9 3 751 186 78 752 2544 16 1697 97 17 25 42 6914 855 23 117 2386 216 	3
335 5 728 14 3 7919 1 1781 4 3276 9 7 77 322 1187 1 25 7 41 1203 2 3 75 1667 512 36 1 371 29 68 367 3342 1443 9 57 20 63 117 106 123 21 98 948 2412 2 2325 1582 11 4416 1835 14 3 191 6 5051 3 332 6 1036 6 486 2 3084 330 1288 3046 81 62 4 20 56 1634 2292 72 1634 124 55 7444 846 72 7444 28 976 5 147 1 274 19 3048 878 87 217 990 57 20 23 159 10 386 5 203 490 342 8 493 92 174 21 3347 386 59 646 959 177 402 27 8601 92 888 28 83 603 21 303 5 108 1 7049 1124 1499 464 477 2268 817 131 1 628 8 2274 6299 293 2 822 2 4578 312 26 2202 3342 10 604 832 21 881 3232 14 4494 9 7 41 41 41 1046 9 7 28 1046 4 260 5 2500 10 56 228 5 9 29 28 277 2 49 21 105 2214 42 53 741 41 81 26 183 21 222 1 629 21 480 5 86 3 181 6 662 93 39 12 5 1 672 2 1 18 29 476 358 	4
17 8 1 3070 1934 599 8175 12 1934 356 8 34 80 4 107 4484 215 48 316 1663 1363 10 3579 4 35 165 1680 6 3526 44 6 13 1097 8 1047 17 8 19 1 1208 191 6 1 1666 3 138 723 319 181 8 252 19 827 6369 33 8 3 2887 12 8 55 604 3 1532 2 27 37 419 1047 8 5 1 311 2 827 1150 8 5 1 1047 11 2069 1 288 186 33 24 56 1406 4164 27 1 288 33 8 3 4324 2 16 62 118 1426 19 2595 1790 36 16 667 1169 16 62 2500 3 34 1 7805 3568 1781 4 144 1 1460 1273 5 2595 93 1 2752 9 8 40 56 3796 3195 4 118 109 311 5 1719 396 186 33 8 3 34 1913 8937 1986 17 1790 5 2500 1114 4352 1047 8376 5 1 410 33 8 3 3457 5953 12 1114 1692 789 1047 1608 16 62 50 156 17 3973 65 49 14 2595 1790 165 613 1059 9360 19 17 1760 10 7551 2034 9915 48 17 181 16 62 86 1 963 2 1169 2 3568 39 189 4766 12 5414 2 20 3 126 77 1666 6533 13 3131 24 22 76 5931 28 4 1080 5 1 963 419 6 827 1150 14 946 1188 936 2 3 126 1393 6133 2 2694 3870 37 34 10 3 9561 	5
28 455 72 1427 216 76 180 232 680 144 42 146 242 346 33 5 97 9 26 183 16 441 449 38 5 152 4305 68 183 55 1 4607 136 4 98 7 1 240 313 2 731 10 755 40 219 5 1349 1 1162 6 1 4481 14 3 6821 6 727 18 46 47 672 2664 60 3 1481 39 1 374 129 3 181 6 30 10 121 59 23 69 98 3 332 6 1022 32 81 105 102 1225 302 816 6 3110 4178 84 4860 29 453 1022 26 1 1339 199 87 26 23 5 5138 247 204 42 146 18 222 42 3 926 1 68 26 183 55 1079 4545 8 8270 1609 125 177 402 	1
896 63 5 1 7217 582 139 2 4 35 9 78 3 75 2008 5 300 9 150 130 6 1 250 83 2569 11 3677 20 139 697 42 6 401 4003 2 762 1364 734 15 1633 2024 6 247 24 13 1897 150 4 429 85 26 374 1 106 54 21 110 33 4 23 1 138 6399 201 2931 201 3943 289 2 2778 1729 14 4558 798 19 3992 9 7 90 26 9 7 4442 340 14 211 255 15 22 28 340 35 27 247 138 1626 7343 16 147 19 247 653 1882 30 548 1471 12 16 102 33 8 72 119 16 104 87 152 85 771 16 24 3 6182 2 62 61 786 22 35 12 13 919 91 1 587 813 64 7 22 457 5 31 19 1 587 526 80 18 29 42 15 92 174 9 7 26 779 18 483 5 31 305 3 167 6 2554 7344 42 47 3701 18 82 483 5 31 42 6 159 187 168 896 63 399 3 255 45 44 6 1 1333 6 228 4 67 102 36 18 229 5 47 100 45 36 9 70 40 144 56 54 5 1459 42 124 95 6 169 1755 50 326 11 3 158 15 4 678 18 1459 9 42 146 37 76 559 1 479 54 21 110 4 23 1 9 8 51 26 12 201 1095 4109 2 1 631 143 652 109 9 170 37 268 211 1 1254 23 1 2959 1377 64 7 51 26 69 9 7 22 51 3 1150 2355 3 167 329 15 1 2302 1314 23 3 181 6 26 273 37 90 425 33 5 109 9 3 185 14 1 203 2 351 2 6 347 1 1061 82 430 14 9 64 24 51 955 2 211 1 58 8 51 1542 2 114 16 62 414 18 24 51 1817 47 1353 2 2832 176 17 25 5 109 9 225 2 4 51 678 18 62 31 3707 81 31 11 5 1259 85 52 21 62 	4
323 1482 25 11 546 34 664 3631 19 1 322 58 8 41 26 601 180 112 34 	3
33 8 1214 117 17 681 381 8 123 1 4580 2887 1719 2 782 11 177 5 3 1779 381 2 643 3 2825 2991 319 62 31 27 3 3524 15 1 8 1 30 34 114 58 834 1583 19 1 312 2 500 2 4544 12 1059 61 3297 123 4 622 51 13 195 681 381 11 1 396 45 66 5 1 501 6078 44 6 1 89 11 1 1169 1 6236 24 32 103 32 3 4352 4457 1 380 24 1768 26 4 382 35 1 1379 1 8 26 1 977 8 239 20 3 5193 1120 1604 11 3 737 2 155 3 942 312 45 42 16 70 4965 1 500 2 31 149 5 391 1 821 6 540 1049 2 738 18 109 1 185 10 38 139 186 5 50 10 140 	5
239 138 1920 428 30 34 9401 363 1334 	5
1005 78 68 3016 17 207 80 4 51 86 22 369 10 1 618 43 33 24 3 126 77 637 15 416 18 24 399 5490 4785 42 45 4840 1680 3 77 246 6 1054 15 118 142 16 62 82 40 50 5 3 227 182 251 3325 10 12 	2
4 67 103 33 8 264 317 5 31 174 55 2857 37 63 156 2 18 474 262 15 34 30 1 1150 213 2 1 2857 213 24 187 41 134 4 35 2857 117 2 4 86 234 1014 1221 1 269 6 1 255 8 2404 73 1 210 226 4 86 904 1 3774 6 187 210 2 472 226 	5
77 1156 713 177 5 1 827 3623 611 1985 36 196 48 42 6 298 17 57 31 3 34 25 5 503 150 528 31 584 1 434 48 3 1100 6 337 2 110 5 59 793 43 2 935 43 3 126 168 4094 74 5279 3 126 217 6229 12 83 697 5 2 1 1156 8 268 77 14 3 113 12 8 644 2 433 5 494 16 72 981 60 9 8 16 1030 29 4148 1347 2 1 1267 7 200 2 1585 1 1149 7 77 32 81 1 1156 74 3 181 6 4242 156 2 236 1664 28 16 62 282 42 1 34 519 179 8 186 37 27 173 18 20 3 34 2081 3377 5 7039 61 2705 19 2 3 342 3847 10 52 196 684 117 6 347 16 62 46 203 2 30 58 42 33 2 16 62 87 2811 3 64 4 234 37 22 12 765 156 835 28 36 16 46 3 126 101 5 50 11 14 16 37 72 6101 1 670 24 119 66 577 5 16 52 16 20 3 2 16 62 561 227 3440 12 135 14 342 2 866 45 140 2 28 19 	4
4 110 43 188 120 14 1 1475 2 194 332 2 21 39 23 51 340 1409 10 17 25 12 40 714 1115 22 5 129 9 7 180 9 199 9 40 105 355 49 5 1 1895 1 658 8 41 555 2 513 684 4 35 124 1 1065 67 39 2313 2 9 74 3 41 4447 212 1 58 7 69 41 2353 1475 98 47 205 132 1972 2112 2 9 7 41 730 9 373 35 3781 1972 64 7 90 287 10 30 21 415 14 1 5805 343 64 7 257 1 89 183 21 91 9 23 17 134 645 1863 548 387 14 56 4170 6849 56 255 6 2465 2 3 51 26 127 14 4006 19 9 1 645 19 1 127 7 1768 26 4 104 20 40 614 12 10 178 118 21 98 8524 1 1475 2 4 807 1 96 2 1166 2 53 224 91 1 758 2 127 2 1 4 7 22 3 236 361 6 1 96 2 1166 2 4 7 28 749 10 9 1 1166 714 1343 27 39 64 4 103 57 20 63 77 2 1 96 7 11 1 302 4179 15 253 16 596 176 9 1 302 356 40 1658 123 9 105 5 1 96 27 39 69 9 7 41 1003 2 105 20 3 1100 6 273 17 7 41 1088 1 143 19 1 1166 7 26 9 7 3 1055 593 45 159 2 1 96 7 1191 15 754 9 7 3 1481 9 116 135 14 56 358 363 488 173 18 29 1084 2 438 543 4 232 13 224 2 265 18 29 3 75 1088 873 15 22 180 4 105 97 1 758 2 127 15 13 259 265 9 7 26 21 903 14 3 8197 12 74 3164 12 29 14 2180 2 1124 2 23 56 266 6 283 11 9 17 7 41 26 4 307 1 5572 273 12 1 1124 459 5 1 446 2 1 3164 29 685 2 373 145 416 9 7 26 15 22 34 284 4 23 76 340 1409 15 4 257 478 590 65 43 11 1 1348 	3
21 694 986 17 25 19 2099 532 1870 2 1302 3233 2 303 5 172 9 3 97 1 231 7 125 42 6 1 4786 6 658 2 375 21 1115 1 113 1794 385 29 5259 23 72 2 7225 6 137 1367 4979 4 23 1 289 3539 64 7 607 26 2 13 3243 29 162 14 47 6877 389 21 23 5 309 10 203 2219 95 5 1 53 53 385 121 375 35 94 1212 2005 11 1349 660 615 1 419 6 53 6158 94 39 6 1 6232 415 5590 2 308 90 2742 21 780 12 94 116 12 14 79 371 2 105 3000 5 1048 12 17 7 59 3010 5524 5 3680 2055 10 1 6 157 58 27 1 1701 1 1794 7 41 11 9481 53 2645 12 21 104 20 257 40 311 291 931 2 18 57 20 112 780 52 92 244 36 21 57 35 5 564 3 640 4 2403 786 50 492 682 3 1949 148 1 30 350 180 1 58 3453 1 339 153 8037 4880 865 521 35 3 4624 298 28 36 16 133 5 503 11 401 16 229 5 3220 61 1159 968 4 67 103 81 135 65 	2
170 30 2 239 58 307 1 8992 	5
4 476 73 760 4 4115 65 11 3101 4 103 27 106 4 40 110 33 14 13 6362 121 941 11 28 6454 2 23 63 3775 80 4 20 82 307 1 3349 6 3775 2 260 5 46 176 9 418 284 87 2950 1 3775 1721 1689 4 4429 1 1917 4920 5 2950 1 3775 1721 71 3 126 237 15 27 310 4 104 141 1767 2 46 1197 21 40 447 49 5 1 1781 2 40 222 44 407 274 156 2 9 431 756 2 189 28 21 29 22 517 28 21 252 42 17 292 5 31 40 3 3775 1089 146 15 2168 18 881 79 1068 2 2128 10 626 5 306 651 4 110 65 530 19 13 376 2 252 42 124 1643 9 1215 2 232 3 126 79 2204 7555 2 5270 1247 15 52 4 303 5 242 97 44 6 760 3775 1068 4 7 2258 10 3 4702 197 3 158 2194 4 7 457 5 46 44 6 1 89 4 166 23 4 4115 93 4 252 42 9 68 693 3492 10 1 339 445 64 1681 39 1 1068 4 62 144 3775 3775 4116 2095 2947 1101 7103 2340 1091 397 76 64 4 1261 73 6022 24 34 2 28 8 3111 448 1282 114 2 18 242 562 16 93 68 3 126 1068 1 1505 74 697 49 17 445 15 9 8 141 71 296 1 89 1395 460 16 62 155 819 11 1 396 2875 5374 3130 4918 2365 2213 237 2626 3468 1869 237 988 3492 1231 2194 197 5748 198 36 16 24 1536 55 308 1197 1417 11 1741 2 308 3 26 8483 2371 291 39 1 2 9483 6 79 5270 64 24 66 35 1534 250 2 255 4399 10 1 1020 271 17 1089 8 154 10 4 234 1 3775 1068 80 18 70 1129 61 3357 18 24 301 46 16 1197 2 11 1741 18 40 91 138 1090 1763 28 33 24 171 1090 1763 405 7482 882 367 4245 1763 171 1763 2 197 2678 1763 11 1 625 2371 1363 485 3 1001 66 1421 1090 1763 11 1 79 235 2 11 830 16 105 1328 48 1 1777 3 3775 2096 397 4 107 652 17 1089 3805 17 8 3 72 3653 1536 1089 28 72 2 4165 2723 9 49 2 86 56 436 85 10 66 2567 	5
106 1303 11 44 19 197 290 82 73 16 	5
6 3 969 2430 78 3 361 6 3241 4 102 4 102 37 22 1 163 278 281 166 15 39 204 2536 1 193 572 676 2 58 24 296 831 594 290 144 9 455 3 34 388 4875 281 100 671 2 173 455 432 3 161 37 3 407 44 67 31 2008 5 108 59 11 1 1877 1755 2610 1791 	4
17 300 8 10 1 2157 5261 10 1 2030 2030 704 12 13 5535 2 1477 17 552 2962 1830 13 1257 2 4 29 122 10 3 1615 3608 8506 28 21 23 5 274 1 356 4 470 1 274 349 31 11 137 45 3693 17 445 72 528 20 5 50 65 5 1 54 52 9382 3693 7 1359 2 52 677 2 1438 110 5 1583 2346 53 7 358 94 431 5 306 157 509 2 20 301 14 2565 3628 297 1 487 121 1052 88 534 42 64 1806 5 561 7 22 305 137 6 9 36 16 375 49 2711 11 1 2 85 3863 1 667 209 60 9 443 35 157 4899 6 606 33 9253 42 48 157 2636 1342 2077 290 40 129 12 4 107 961 162 4 23 3 1038 10 3 687 1728 64 1131 130 6 227 2 3 1757 6 4370 1806 3 1728 12 27 55 2 72 87 36 16 449 12 240 3 162 2831 8 22 1131 	3
